date,slot,period,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-02-28,74,12:20-12:30,0.2612,601.4916666666667,1202.5874999999999,0.0,98.9274893001473,0.0,0.0,502.1683440331859,10710.965259629867,10800.0
2025-02-28,75,12:30-12:40,0.2737,617.1836833333333,1196.1854666666666,0.0,0.0,0.0,0.0,579.0017833333333,10800.0,10800.0
2025-02-28,76,12:40-12:50,0.4864,648.6346166666666,1181.28755,0.0,0.0,0.0,0.0,532.6529333333334,10800.0,10800.0
2025-02-28,77,12:50-13:00,0.7423,654.0483333333333,1139.3812500000001,0.0,0.0,0.0,0.0,485.33291666666685,10800.0,10800.0
2025-02-28,78,13:00-13:10,0.7228,619.4517833333333,1087.5136333333332,0.0,0.0,0.0,0.0,468.06184999999994,10800.0,10800.0
2025-02-28,79,13:10-13:20,0.6847,613.0273666666667,1056.1151166666666,0.0,0.0,0.0,0.0,443.0877499999999,10800.0,10800.0
2025-02-28,80,13:20-13:30,0.725,631.2616666666667,1058.3374999999999,0.0,0.0,0.0,0.0,427.0758333333332,10800.0,10800.0
2025-02-28,81,13:30-13:40,0.696,609.7347666666667,1076.48,0.0,0.0,0.0,0.0,466.7452333333333,10800.0,10800.0
2025-02-28,82,13:40-13:50,0.6934,605.3049833333333,1054.2294666666667,0.0,0.0,0.0,0.0,448.92448333333334,10800.0,10800.0
2025-02-28,83,13:50-14:00,0.7272,620.6533333333333,1010.1625,0.0,0.0,0.0,0.0,389.5091666666667,10800.0,10800.0
2025-02-28,84,14:00-14:10,0.7011,599.48045,1014.946,0.0,0.0,0.0,0.0,415.46555,10800.0,10800.0
2025-02-28,85,14:10-14:20,0.691,588.7732166666666,1012.5274166666667,0.0,0.0,0.0,0.0,423.7542000000001,10800.0,10800.0
2025-02-28,86,14:20-14:30,0.7501,597.8616666666667,964.3000000000001,0.0,0.0,0.0,0.0,366.4383333333334,10800.0,10800.0
2025-02-28,87,14:30-14:40,0.8273,586.78955,891.8292333333334,0.0,0.0,0.0,0.0,305.0396833333334,10800.0,10800.0
2025-02-28,88,14:40-14:50,0.7345,575.0452833333333,853.5159833333333,0.0,0.0,0.0,0.0,278.4707000000001,10800.0,10800.0
2025-02-28,89,14:50-15:00,0.5184,573.0633333333334,833.5,0.0,0.0,0.0,0.0,260.4366666666666,10800.0,10800.0
2025-02-28,90,15:00-15:10,0.4306,568.3750333333334,762.8175,0.0,0.0,0.0,0.0,194.44246666666663,10800.0,10800.0
2025-02-28,91,15:10-15:20,0.4688,556.10345,689.6145499999999,0.0,0.0,0.0,0.0,133.51109999999994,10800.0,10800.0
2025-02-28,92,15:20-15:30,0.5477,549.7416666666667,643.19375,0.0,0.0,0.0,0.0,93.45208333333335,10800.0,10800.0
2025-02-28,93,15:30-15:40,0.586,565.0851166666666,605.1127333333333,0.0,0.0,0.0,0.0,40.02761666666663,10800.0,10800.0
2025-02-28,94,15:40-15:50,0.5828,564.5610666666666,562.37125,47.39289510120352,0.0,0.0,0.0,45.203078434536906,10800.0,10800.0
2025-02-28,95,15:50-16:00,0.5638,547.7683333333333,510.54375,141.91603125381033,0.0,0.0,0.0,104.691447920477,10800.0,10800.0
2025-02-28,96,16:00-16:10,0.5581,549.5917333333333,452.36565,163.34162754239782,0.0,0.0,0.0,66.11554420906452,10800.0,10800.0
2025-02-28,97,16:10-16:20,0.5866,545.7823166666667,392.4772666666667,180.59363411887477,0.0,0.0,0.0,27.28858411887478,10800.0,10800.0
2025-02-28,98,16:20-16:30,0.6576,553.3666666666667,335.0625,236.4711128637403,0.0,0.0,0.0,18.166946197073628,10800.0,10800.0
2025-02-28,99,16:30-16:40,0.7456,603.5300666666667,281.6051166666667,329.6539203020029,0.0,0.0,0.0,7.728970302002892,10800.0,10800.0
2025-02-28,100,16:40-16:50,0.7368,565.8140166666667,226.55341666666666,328.9164416490001,0.0,10.344158350999976,0.0,0.0,10800.0,10788.50649072111
2025-02-28,101,16:50-17:00,0.6759,454.95666666666665,170.06875,292.56237847877105,7.674461812104369,0.0,0.0,0.0,10788.50649072111,10795.413506352004
2025-02-28,102,17:00-17:10,0.7192,425.5463666666667,118.20281666666666,338.91343588913037,5.096104053328519,0.0,0.0,26.4737818358018,10795.413506352004,10800.0
2025-02-28,103,17:10-17:20,0.7499,447.23291666666665,70.92593333333333,395.6112569047953,0.0,0.0,0.0,19.304273571461977,10800.0,10800.0
2025-02-28,104,17:20-17:30,0.7069,454.565,31.318749999999998,431.7430599689158,0.0,0.0,0.0,8.49680996891584,10800.0,10800.0
2025-02-28,105,17:30-17:40,0.6841,423.318,6.185016666666667,479.63295363224,0.0,0.0,0.0,62.4999702989067,10800.0,10800.0
2025-02-28,106,17:40-17:50,0.8773,435.76296666666667,0.0,240.79135025179104,0.0,194.97161641487563,0.0,0.0,10800.0,10583.364870650139
2025-02-28,107,17:50-18:00,1.1362,471.1766666666667,0.0,0.0,0.0,471.1766666666667,0.0,0.0,10583.364870650139,10059.83524102051
2025-02-28,108,18:00-18:10,1.1079,431.3374166666667,0.3607833333333333,0.0,0.0,430.9766333333333,0.0,0.0,10059.83524102051,9580.972315094585
2025-02-28,109,18:10-18:20,1.0936,419.7802166666667,0.0,0.0,0.0,419.7802166666667,0.0,0.0,9580.972315094585,9114.549852131622
2025-02-28,110,18:20-18:30,1.1619,452.145,0.0,0.0,0.0,452.145,0.0,0.0,9114.549852131622,8612.166518798289
